


 365.490 821079256134969.375 5328239782578445352960.00000000 5326741849086835556352.00000000 0.11721386
 365.870 820248045090153.000 5493316509919749341184.00000000 5491817929631232688128.00000000 0.11725900
 366.240 819396118840025.125 5369432461245653450752.00000000 5367896138614071885824.00000000 0.11730536
 366.620 818568310397553.500 5535652108417302003712.00000000 5534114056803761258496.00000000 0.11735051
 366.990 817719867983197.875 5410683181872103555072.00000000 5409108117473386823680.00000000 0.11739689
 367.370 816895441292678.250 5578046423895308763136.00000000 5576468536861882580992.00000000 0.11744205
 367.750 816050461387701.750 5599548052225653735424.00000000 5597949843070764711936.00000000 0.11748844
 368.120 815207227736233.875 5472940029406126014464.00000000 5471305929058786738176.00000000 0.11753483
 368.500 814387857220471.625 5642027463167413583872.00000000 5640388870785209466880.00000000 0.11758001
 368.870 813548054274084.125 5514328598555222081536.00000000 5512654874242912878592.00000000 0.11762642
 369.250 812732013988668.125 5684561122055773224960.00000000 5682881783359389827072.00000000 0.11767162
 369.620 811895620853080.625 5555769122378419798016.00000000 5554055422839961419776.00000000 0.11771804
 370.000 811082890536226.375 5727147253852467625984.00000000 5725426806151146635264.00000000 0.11776324
 370.370 810249886486486.500 5597259874806092791808.00000000 5595505849161384722432.00000000 0.11780968
 370.750 809440446040446.000 5769784088232925855744.00000000 5768022169226781392896.00000000 0.11785489
 371.120 808610810519217.750 5638799134438889357312.00000000 5637004432183014719488.00000000 0.11790134
 371.500 807804640008622.500 5812469859750734987264.00000000 5810666107524304863232.00000000 0.11794657
 371.870 806978352624495.250 5680385184706460647424.00000000 5678549455702598877184.00000000 0.11799303
 372.250 806175432274719.625 5855202807999209930752.00000000 5853356861013782167552.00000000 0.11803827
 372.620 805352472800537.250 5722016314023372390400.00000000 5720139208494534361088.00000000 0.11808474
 373.000 804552782996081.750 5897981177770089119744.00000000 5896092674854796394496.00000000 0.11812999
 373.370 803733131367292.250 5763690815942236831744.00000000 5761771984461783629824.00000000 0.11817647
 373.750 802936652650186.125 5940803219209368633344.00000000 5938871799551041208320.00000000 0.11822174
 374.120 802120288963210.750 5805406989304053366784.00000000 5803446082785011302400.00000000 0.11826823
 374.500 801327002031433.750 5983667187970292580352.00000000 5981692491102058184704.00000000 0.11831351
 374.870 800513906542056.125 5847163138385795612672.00000000 5845159808068944396288.00000000 0.11836001
 375.250 799723792247979.250 6026571345363504988160.00000000 6024553011152126214144.00000000 0.11840530
 375.620 798913945369753.500 5888957573045231288320.00000000 5886911470485969567744.00000000 0.11845181
 376.000 798126984718598.625 6069513958504387313664.00000000 6067451627136327090176.00000000 0.11849711
 376.370 797320367021276.625 5930788608863024185344.00000000 5928699385916990423040.00000000 0.11854364
 376.750 796536541169593.750 6112493300457593110528.00000000 6110386612423806156800.00000000 0.11858895
 377.120 795733133377571.375 5972654567282101452800.00000000 5970521876089552240640.00000000 0.11863548
 377.500 794952423631735.250 6155507650378795581440.00000000 6153356246458223820800.00000000 0.11868080
 377.870 794152206622516.500 6014553775744321847296.00000000 6012377268713248784384.00000000 0.11872735
 378.250 793374594437240.375 6198555293653664792576.00000000 6196358814895443017728.00000000 0.11877268
 378.620 792577549239920.625 6056484567824451239936.00000000 6054263897612443713536.00000000 0.11881924
 379.000 791803016216787.250 6241634522034095521792.00000000 6239392609738447388672.00000000 0.11886457
 379.370 791009124010554.125 6098445283361474740224.00000000 6096180102856298201088.00000000 0.11891114
 379.740 790237651896565.375 6119156418954806689792.00000000 6116869152242585829376.00000000 0.11895649
 380.120 789467683151630.125 6306021284051415990272.00000000 6303710857046775562240.00000000 0.11900184
 380.490 788678464695359.375 6161158743376566157312.00000000 6158826448400225927168.00000000 0.11904843
 380.870 787911529869379.000 6349171867884396216320.00000000 6346815113941331476480.00000000 0.11909379
 381.240 787125418121668.750 6203186880033956298752.00000000 6200809210162263883776.00000000 0.11914038
 381.620 786361499318014.875 6392348121201361551360.00000000 6389944682328366252032.00000000 0.11918576
 381.990 785578475970861.125 6245239191641483378688.00000000 6242815800395466539008.00000000 0.11923236
 382.360 784817555433388.250 6265993404253311336448.00000000 6263547329541746720768.00000000 0.11927774
 382.740 784058107542630.000 6456868812269293666304.00000000 6454394991081300164608.00000000 0.11932313
 383.110 783279662434028.375 6308078783823125413888.00000000 6305586470557074849792.00000000 0.11936974
 383.490 782523186552165.125 6500101775641359155200.00000000 6497580377522271420416.00000000 0.11941514
 383.860 781747784818378.625 6350184286006029582336.00000000 6347645387973465210880.00000000 0.11946176
 384.230 780994263533580.000 6370963251951249129472.00000000 6368401244590440448000.00000000 0.11950716
 384.610 780242193477864.875 6564699427916760481792.00000000 6562106315877458640896.00000000 0.11955257
 384.980 779471303398247.625 6413095803295388139520.00000000 6410486694257771937792.00000000 0.11959921
 385.360 778722162190243.625 6607978780700827451392.00000000 6605337200226343059456.00000000 0.11964463
 385.730 777954271330703.750 6455244469100306497536.00000000 6452587912263536476160.00000000 0.11969127
 386.100 777208041894589.500 6476043258235407302656.00000000 6473363166317246414848.00000000 0.11973670
 386.480 776463242683242.625 6672638067377861296128.00000000 6669923441772655017984.00000000 0.11978212
 386.850 775699798178431.000 6518213021658435813376.00000000 6515484965020573368320.00000000 0.11982878
 387.220 774957885485330.250 6539021346155117150208.00000000 6536269499391842189312.00000000 0.11987422
 387.600 774217390630649.250 6737327002428239773696.00000000 6734538534269532241920.00000000 0.11991966
 387.970 773458353973168.250 6581208675860614217728.00000000 6578408347303940194304.00000000 0.11996633
 388.350 772720720674279.000 6780659373913360302080.00000000 6777821011688030208000.00000000 0.12001178
 388.720 771964614394232.000 6623405807240526954496.00000000 6620556650491526774784.00000000 0.12005845
 389.090 771229826095904.500 6644226190011097153536.00000000 6641352817042094292992.00000000 0.12010391
 389.470 770496435272045.000 6845385803817993371648.00000000 6842472266860972736512.00000000 0.12014937
 389.840 769744673530695.500 6686435048692884963328.00000000 6683512329934979727360.00000000 0.12019606
 390.210 769014103221834.625 6707260361108538523648.00000000 6704313170672666804224.00000000 0.12024152
 390.590 768284918377284.000 6910127563853053034496.00000000 6907138053513425190912.00000000 0.12028699
 390.960 767537463836759.750 6749477484919782375424.00000000 6746480430614144090112.00000000 0.12033369
 391.330 766811075301821.125 6770306025545068969984.00000000 6767284243831370809344.00000000 0.12037916
 391.710 766086060358265.375 6974879364596440760320.00000000 6971813081400536465408.00000000 0.12042464
 392.080 765342876107324.250 6812527979070661591040.00000000 6809455814785473970176.00000000 0.12047135
 392.450 764620633544174.625 6833358059779161849856.00000000 6830260912014615379968.00000000 0.12051683
 392.830 763899752834756.000 7039635957999702376448.00000000 7036492101437016244224.00000000 0.12056232
 393.200 763160802382710.125 6875581434797413629952.00000000 6872433384995330981888.00000000 0.12060904
 393.570 762442670396744.625 6896411380982642376704.00000000 6893238091216215605248.00000000 0.12065453
 393.940 761725888660212.875 6917240917074984828928.00000000 6914042302508800409600.00000000 0.12070003
 394.320 761010453368533.250 7125783831235900997632.00000000 7122535531312272375808.00000000 0.12074553
 394.690 760277079529316.250 6959460947662195392512.00000000 6956210738538538336256.00000000 0.12079226
 395.060 759564361904279.250 6980288142711190454272.00000000 6977012351634182766592.00000000 0.12083777
 395.440 758852979294284.375 7190531464989181476864.00000000 7187203720921474924544.00000000 0.12088327
 395.810 758123755816305.875 7022501760255736676352.00000000 7019173852778467426304.00000000 0.12093001
 396.180 757415067835577.625 7043324971932848226304.00000000 7039971224752705503232.00000000 0.12097553
 396.550 756707703569084.750 7064146509191070089216.00000000 7060766837013471035392.00000000 0.12102104
 396.930 756001659311562.250 7276648888541397385216.00000000 7273214206209237712896.00000000 0.12106656
 397.300 755277902904794.250 7106346461843248119808.00000000 7102913976995476930560.00000000 0.12111331
 397.670 754574523030455.625 7127161852829679747072.00000000 7123703184311379296256.00000000 0.12115883
 398.040 753872452033092.750 7147974859056492838912.00000000 7144489921242474741760.00000000 0.12120436
 398.420 753171686262687.125 7362732508251634532352.00000000 7359189456736220086272.00000000 0.12124989
 398.790 752453335675919.875 7190155348431718055936.00000000 7186616898977866448896.00000000 0.12129665
 399.160 751755204493593.125 7210960070961612718080.00000000 7207395092458603806720.00000000 0.12134218
 399.530 751058367571901.000 7231761706871799414784.00000000 7228170113310672289792.00000000 0.12138771
 399.910 750362821315045.125 7448770563827212222464.00000000 7445117706328054169600.00000000 0.12143325
 400.280 749649816208647.000 7273917003808963035136.00000000 7270271196504588812288.00000000 0.12148002
 400.650 748956875187368.875 7294708244457499656192.00000000 7291035561096134000640.00000000 0.12152556
 401.020 748265214027205.750 7315495705230289403904.00000000 7311796059363295100928.00000000 0.12157110
 401.400 747574829185576.750 7534751437253447254016.00000000 7530987330181738266624.00000000 0.12161664
 401.770 746867110114598.875 7357620150799191506944.00000000 7353865585495472340992.00000000 0.12166342
 402.140 746179301590462.250 7378395130967650992128.00000000 7374613340740630085632.00000000 0.12170897
 402.510 745492758740737.000 7399165646723949264896.00000000 7395356544626667290624.00000000 0.12175451
 402.880 744807478075078.875 7419931529446713982976.00000000 7416095028399057141760.00000000 0.12180006
 403.260 744123456115965.000 7641985600956617719808.00000000 7638080580914219319296.00000000 0.12184562
 403.630 743422253632891.875 7462009629538355511296.00000000 7458117322353616617472.00000000 0.12189240
 404.000 742740772489656.375 7482760465786867810304.00000000 7478840495206995853312.00000000 0.12193796
 404.370 742060539603960.375 7503505995500898746368.00000000 7499558273870370701312.00000000 0.12198351
 404.740 741381551549323.625 7524246052819040206848.00000000 7520270492329498902528.00000000 0.12202907
 405.120 740703804911795.250 7749090788697079545856.00000000 7745042576739596763136.00000000 0.12207463
 405.490 740009029423380.750 7566269240415113707520.00000000 7562236979765438316544.00000000 0.12212142
 405.860 739333788749414.250 7586991727384393154560.00000000 7582931361104405725184.00000000 0.12216699
 406.230 738659779234218.750 7607708079645961224192.00000000 7603619519270479724544.00000000 0.12221255
 406.600 737986997513723.750 7628418134134760669184.00000000 7624301291025014456320.00000000 0.12225811
 406.970 737315440236104.250 7649121728346032439296.00000000 7644976513685402943488.00000000 0.12230368
 407.350 736645104061724.500 7877301443999532318720.00000000 7873078523628848414720.00000000 0.12234924
 407.720 735957918252117.375 7691067987349689335808.00000000 7686864989550486224896.00000000 0.12239604
 408.090 735290047091141.000 7711751041408235995136.00000000 7707519402079728697344.00000000 0.12244161
 408.460 734623386997966.125 7732426986475102404608.00000000 7728166616040505081856.00000000 0.12248718
 408.830 733957934681486.500 7753095662880970244096.00000000 7748806471563599675392.00000000 0.12253275
 409.200 733293686862510.125 7773756911524119576576.00000000 7769438809342872649728.00000000 0.12257832
 409.570 732630640273704.750 7794410573871541387264.00000000 7790063470636339036160.00000000 0.12262389
 409.950 731968791659545.375 8026462656664495456256.00000000 8022031815371592302592.00000000 0.12266946
 410.320 731290298816928.875 7836252181488423927808.00000000 7831846014751452692480.00000000 0.12271626
 410.690 730630868590368.500 7856881919486371823616.00000000 7852446477366693199872.00000000 0.12276184
 411.060 729972626555309.375 7877503438550245310464.00000000 7873038629969191763968.00000000 0.12280741
 411.430 729315569503235.500 7898116583022028390400.00000000 7893622316668378152960.00000000 0.12285298
 411.800 728659694237172.750 7918721197818627751936.00000000 7914197382143789760512.00000000 0.12289855
 412.170 728004997571636.750 7939317128432820682752.00000000 7934763671645963943936.00000000 0.12294413
 412.540 727351476332581.250 7959904220934166282240.00000000 7955321030997320925184.00000000 0.12298970
 412.920 726699127357347.125 8196357149593337593856.00000000 8191683143187111608320.00000000 0.12303528
 413.290 726030364235203.000 8001607068177981767680.00000000 7996963324932745330688.00000000 0.12308208
 413.660 725380381814222.500 8022166475177462857728.00000000 8017492718623706316800.00000000 0.12312765
 414.030 724731562152492.375 8042716430038100606976.00000000 8038012567092055769088.00000000 0.12317323
 414.400 724083902132695.750 8063256781742036484096.00000000 8058522719047471071232.00000000 0.12321880
 414.770 723437398648648.625 8083787379853233225728.00000000 8079023023776279298048.00000000 0.12326438
 415.140 722792048605251.125 8104308074518218276864.00000000 8099513331142162907136.00000000 0.12330995
 415.510 722147848918437.125 8124818716466815696896.00000000 8119993491586845507584.00000000 0.12335552
 415.880 721504796515126.000 8145319157012854996992.00000000 8140463356130754560000.00000000 0.12340109
 416.250 720862888333173.000 8165809248054848520192.00000000 8160922776373661007872.00000000 0.12344667
 416.620 720222121321321.375 8186288842076656238592.00000000 8181371604495296888832.00000000 0.12349224
 416.990 719582492439153.125 8206757792148122238976.00000000 8201809693255947780096.00000000 0.12353781
 417.360 718943998657042.125 8227215951925691285504.00000000 8222236895997024272384.00000000 0.12358338
 417.740 718306636956105.000 8470755134628686725120.00000000 8465673335428721147904.00000000 0.12362895
 418.110 717653224493704.250 8268651491186815533056.00000000 8263609389502587469824.00000000 0.12367575
 418.480 717018148334170.375 8289076102495080546304.00000000 8284002752033467662336.00000000 0.12372132
 418.850 716384195182565.500 8309489340129283670016.00000000 8304384643839674023936.00000000 0.12376689
 419.220 715751362062791.000 8329891060703268175872.00000000 8324754921191840415744.00000000 0.12381245
 419.590 715119646009255.250 8350281121420726501376.00000000 8345113440944711008256.00000000 0.12385802
 419.960 714489044066827.125 8370659380075659526144.00000000 8365460060537559711744.00000000 0.12390358
 420.330 713859553290789.625 8391025695052820119552.00000000 8385794637994586537984.00000000 0.12394915
 420.700 713231170746794.125 8411379925328138862592.00000000 8406117031925299281920.00000000 0.12399471
 421.070 712603893510815.250 8431721930469116215296.00000000 8426427101524862697472.00000000 0.12404027
 421.440 711977718669104.875 8452051570635210489856.00000000 8446724706574445576192.00000000 0.12408583
 421.810 711352643318147.250 8472368706578190172160.00000000 8467009707441524834304.00000000 0.12413139
 422.180 710728664564614.375 8492673199642479951872.00000000 8487281965080188551168.00000000 0.12417695
 422.550 710105779525321.000 8512964911765476343808.00000000 8507541341031407550464.00000000 0.12422251
 422.920 709483985327180.250 8533243705477845483520.00000000 8527787697423294398464.00000000 0.12426806
 423.290 708863279107159.750 8553509443903806242816.00000000 8548020896971331993600.00000000 0.12431361
 423.660 708243658012237.500 8573761990761385033728.00000000 8568240802978593767424.00000000 0.12435917
 424.030 707625119199358.000 8594001210362661175296.00000000 8588447279335941865472.00000000 0.12440471
 424.400 707007659835389.000 8614226967613983948800.00000000 8608640190522198065152.00000000 0.12445026
 424.770 706391277097078.250 8634439128016172875776.00000000 8628819401604304207872.00000000 0.12449581
 425.140 705775968171010.250 8654637557664705413120.00000000 8648984778237459562496.00000000 0.12454135
 425.510 705161730253563.500 8674822123249875288064.00000000 8669136186665242460160.00000000 0.12458690
 425.880 704548560550868.375 8694992692056939298816.00000000 8689273493719707811840.00000000 0.12463244
 426.250 703936456278764.000 8715149131966242095104.00000000 8709396566821470994432.00000000 0.12467798
 426.620 703325414662756.625 8735291311453326278656.00000000 8729505273979767619584.00000000 0.12472351
 426.990 702715432937977.625 8755419099589018386432.00000000 8749599483792505962496.00000000 0.12476905
 427.360 702106508349141.625 8775532366039503339520.00000000 8769679065446284787712.00000000 0.12481458
 427.720 701498638150505.375 8557747260160478281728.00000000 8551959055766844866560.00000000 0.12486011
 428.090 700908206303189.000 8815172204641858355200.00000000 8809252130694058999808.00000000 0.12490441
 428.460 700302408372071.250 8835241534622129979392.00000000 8829287456435868794880.00000000 0.12494993
 428.830 699697656724081.625 8855295830986617520128.00000000 8849307640116092600320.00000000 0.12499545
 429.200 699093948650980.625 8875334966362631045120.00000000 8869312553848672354304.00000000 0.12504097
 429.570 698491281453867.625 8895358813972892483584.00000000 8889302070336034963456.00000000 0.12508649
 429.940 697889652443140.875 8915367247635480051712.00000000 8909276062868992688128.00000000 0.12513201
 430.310 697289058938456.500 8935360141763760095232.00000000 8929234405326633041920.00000000 0.12517752
 430.680 696689498268690.000 8955337371366305300480.00000000 8949176972176187719680.00000000 0.12522303
 431.050 696090967771895.625 8975298812046785642496.00000000 8969103638472884748288.00000000 0.12526853
 431.420 695493464795267.375 8995244340003854090240.00000000 8989014279859787005952.00000000 0.12531404
 431.790 694896986695099.875 9015173832031011340288.00000000 9008908772567608721408.00000000 0.12535954
 432.160 694301530836749.375 9035087165516447481856.00000000 9028786993414523584512.00000000 0.12540503
 432.520 693707094594594.625 8810095420582064553984.00000000 8803871188649385132032.00000000 0.12545053
 432.890 693129700360677.000 9074327771201027440640.00000000 9067957988220898115584.00000000 0.12549479
 433.260 692537268128161.875 9094192347480792760320.00000000 9087787111529356197888.00000000 0.12554028
 433.630 691945847758851.500 9114040283956731969536.00000000 9107599479377760354304.00000000 0.12558576
 434.000 691355436662592.500 9133871460971625578496.00000000 9127394971502222770176.00000000 0.12563124
 434.370 690766032258064.500 9153685759461707218944.00000000 9147173468224806191104.00000000 0.12567672
 434.740 690177631972742.125 9173483060956405694464.00000000 9166934850453216690176.00000000 0.12572220
 435.110 689590233242857.750 9193263247578061864960.00000000 9186678999680485949440.00000000 0.12576767
 435.480 689003833513364.375 9213026202041640288256.00000000 9206405797984631521280.00000000 0.12581314
 435.840 688418430237898.375 8983081148103805370368.00000000 8976544464685862223872.00000000 0.12585860
 436.210 687849802679882.500 9251966985959102218240.00000000 9245274895951851421696.00000000 0.12590283
 436.580 687266357946860.500 9271678022820991860736.00000000 9264949419731955220480.00000000 0.12594829
 436.950 686683902148518.000 9291371367402645225472.00000000 9284606129859883696128.00000000 0.12599374
 437.320 686102432772628.500 9311046905361276600320.00000000 9304244911317262008320.00000000 0.12603919
 437.690 685521947315466.875 9330704522944666664960.00000000 9323865649668382785536.00000000 0.12608463
 438.060 684942443281774.750 9350344106990777663488.00000000 9343468231059768868864.00000000 0.12613007
 438.420 684363918184723.500 9116569501201345806336.00000000 9109783554539394170880.00000000 0.12617551
 438.790 683801966151179.250 9389039150127081586688.00000000 9382089904261111480320.00000000 0.12621971
 439.160 683225365208869.875 9408624458416849420288.00000000 9401637838802584076288.00000000 0.12626514
 439.530 682649735859367.875 9428191289401602473984.00000000 9421167169790119247872.00000000 0.12631056
 439.900 682075075648988.750 9447739532847909699584.00000000 9440677786258655674368.00000000 0.12635598
 440.260 681501382132302.750 9211245063269098979328.00000000 9204277762474431741952.00000000 0.12640140
 440.630 680944119384000.375 9486252750039947411456.00000000 9479116391150874787840.00000000 0.12644558
 441.000 680372325987790.250 9505745087972943855616.00000000 9498570720194852814848.00000000 0.12649098
 441.370 679801492063492.125 9525218406212344741888.00000000 9518005899576328847360.00000000 0.12653639
 441.740 679231615198133.125 9544672597441576435712.00000000 9537421821205796618240.00000000 0.12658178
 442.100 678662692986824.875 9305468160993911635968.00000000 9298316422346832871424.00000000 0.12662717
 442.470 678110061072155.625 9582998681306443808768.00000000 9575672013702429671424.00000000 0.12667133
 442.840 677543015345673.125 9602395380388429037568.00000000 9595030049845084684288.00000000 0.12671671
 443.210 676976917170987.250 9621772531867781693440.00000000 9614368404488606187520.00000000 0.12676209
 443.580 676411764174996.000 9641130031331430891520.00000000 9633686972404575764480.00000000 0.12680746
 443.940 675847553992515.500 9399225952666379091968.00000000 9391886599788329697280.00000000 0.12685283
 444.310 675299495427310.000 9679263816484309172224.00000000 9671743548374801973248.00000000 0.12689696
 444.680 674737138484391.500 9698562280092474540032.00000000 9691002675040285097984.00000000 0.12694232
 445.050 674175717369794.000 9717840682599061651456.00000000 9710241602566937903104.00000000 0.12698767
 445.420 673615229749466.375 9737098922479627272192.00000000 9729460228571434844160.00000000 0.12703302
 445.780 673055673297112.875 9492505943992732483584.00000000 9484975702770746130432.00000000 0.12707836
 446.150 672512131544708.125 9775035384845045858304.00000000 9767318123096899059712.00000000 0.12712246
 446.520 671954405469012.625 9794233087867754643456.00000000 9786475794149459099648.00000000 0.12716779
 446.890 671397603690764.125 9813410230623159713792.00000000 9805612762537991864320.00000000 0.12721312
 447.250 670841723914162.375 9566677048061161635840.00000000 9558991882077943627776.00000000 0.12725843
 447.620 670301750698714.375 9851185533255795343360.00000000 9843308381091854811136.00000000 0.12730252
 447.990 669747683302801.500 9870300970509844611072.00000000 9862383215265861074944.00000000 0.12734783
 448.350 669194531127927.000 9621971052069451202560.00000000 9614168513289513861120.00000000 0.12739313
 448.720 668657205308352.875 9907953681278179475456.00000000 9899955388053389836288.00000000 0.12743719
 449.090 668105852201818.500 9927006556186117931008.00000000 9918967222941123608576.00000000 0.12748248
 449.460 667555407602039.625 9946038197453248790528.00000000 9937957675325580115968.00000000 0.12752776
 449.820 667005869265340.625 9695581003578555236352.00000000 9687619638539180834816.00000000 0.12757304
 450.190 666472051042639.250 9983524470174632640512.00000000 9975362243143330168832.00000000 0.12761708
 450.560 665924294186898.875 10002492427515241431040.00000000 9994288563284871217152.00000000 0.12766235
 450.920 665377436967329.500 9750448398852408999936.00000000 9742366675412067549184.00000000 0.12770760
 451.290 664846221059167.875 10039852239604951285760.00000000 10031565777325585858560.00000000 0.12775163
 451.660 664301132309601.375 10058755691228593913856.00000000 10050427134630455934976.00000000 0.12779687
 452.030 663756936633751.000 10077637263385337790464.00000000 10069266456687295856640.00000000 0.12784211
 452.390 663213631838594.750 9823479487912784953344.00000000 9815234856819466698752.00000000 0.12788734
 452.760 662685863966931.250 10114825575043377922048.00000000 10106370949139285409792.00000000 0.12793134
 453.130 662144310451453.250 10133641566519772053504.00000000 10125144221236584251392.00000000 0.12797656
 453.490 661603641339130.000 9877907298259902136320.00000000 9869539183959453204480.00000000 0.12802177
 453.860 661078431718450.250 10170699709573014487040.00000000 10162117609993359327232.00000000 0.12806575
 454.230 660539501167761.000 10189449333284416782336.00000000 10180824035647232671744.00000000 0.12811094
 454.590 660001448605332.125 9932143129547310628864.00000000 9923650149716903067648.00000000 0.12815613
 454.960 659478778679689.375 10226375769393490558976.00000000 10217664763568198778880.00000000 0.12820009
 455.330 658942452083699.625 10245058252996438130688.00000000 10236303560774845988864.00000000 0.12824527
 455.690 658406997122965.750 9986184747672171184128.00000000 9977565492012604456960.00000000 0.12829043
 456.060 657886848515438.125 10281851472836321869824.00000000 10273010099215042347008.00000000 0.12833437
 456.430 657353107047318.375 10300466058657538244608.00000000 10291580500376117313536.00000000 0.12837952
 456.790 656820230922594.875 10040029960967158759424.00000000 10031282990437191647232.00000000 0.12842467
 457.160 656302585433131.250 10337124581775522136064.00000000 10328151349036989808640.00000000 0.12846858
 457.520 655771410447108.250 10075654126939225980928.00000000 10066821591355128545280.00000000 0.12851371
