814387857220471.6250000000 11417084.62369802755047240 [ W/m² ] / [ Sr ]
813548054274084.1250000000 11414042.19060603274506219 [ W/m² ] / [ Sr ]
812732013988668.1250000000 11411071.68902741818258779 [ W/m² ] / [ Sr ]
811895620853080.6250000000 11408012.56118929484822931 [ W/m² ] / [ Sr ]
811082890536226.3750000000 11405025.82344142411313894 [ W/m² ] / [ Sr ]
810249886486486.5000000000 11401950.04055901640900587 [ W/m² ] / [ Sr ]
809440446040446.0000000000 11398947.10564472272417471 [ W/m² ] / [ Sr ]
808610810519217.7500000000 11395854.70812802200193274 [ W/m² ] / [ Sr ]
807804640008622.5000000000 11392835.61573559603421510 [ W/m² ] / [ Sr ]
806978352624495.2500000000 11389726.64469441359264983 [ W/m² ] / [ Sr ]
806175432274719.6250000000 11386691.43518949388574533 [ W/m² ] / [ Sr ]
805352472800537.2500000000 11383565.93242513083245452 [ W/m² ] / [ Sr ]
804552782996081.7500000000 11380514.64684259376241729 [ W/m² ] / [ Sr ]
803733131367292.2500000000 11377372.65483951201833303 [ W/m² ] / [ Sr ]
802936652650186.1250000000 11374305.33487536195111661 [ W/m² ] / [ Sr ]
802120288963210.7500000000 11371146.89679285522649664 [ W/m² ] / [ Sr ]
801327002031433.7500000000 11368063.58479611641363087 [ W/m² ] / [ Sr ]
800513906542056.1250000000 11364888.74445998561706335 [ W/m² ] / [ Sr ]
799723792247979.2500000000 11361789.48342459783112956 [ W/m² ] / [ Sr ]
798913945369753.5000000000 11358598.28531882961340060 [ W/m² ] / [ Sr ]
798126984718598.6250000000 11355483.11887554950578731 [ W/m² ] / [ Sr ]
797320367021276.6250000000 11352275.60813400088584587 [ W/m² ] / [ Sr ]
796536541169593.7500000000 11349144.58054230654558642 [ W/m² ] / [ Sr ]
795733133377571.3750000000 11345920.80294039760274679 [ W/m² ] / [ Sr ]
794952423631735.2500000000 11342773.95908040560453933 [ W/m² ] / [ Sr ]
794152206622516.5000000000 11339533.96102681819270797 [ W/m² ] / [ Sr ]
793374594437240.3750000000 11336371.34639120660279523 [ W/m² ] / [ Sr ]
792577549239920.6250000000 11333115.17491959645019407 [ W/m² ] / [ Sr ]
791803016216787.2500000000 11329936.83560553646692515 [ W/m² ] / [ Sr ]
791009124010554.1250000000 11326664.53836625503779506 [ W/m² ] / [ Sr ]
790237651896565.3750000000 11323470.52106735916473127 [ W/m² ] / [ Sr ]
789467683151630.1250000000 11320268.78667624253549638 [ W/m² ] / [ Sr ]
788678464695359.3750000000 11316972.49831746429830390 [ W/m² ] / [ Sr ]
787911529869379.0000000000 11313755.15676359653384979 [ W/m² ] / [ Sr ]
787125418121668.7500000000 11310442.86407718997613410 [ W/m² ] / [ Sr ]
786361499318014.8750000000 11307209.96350631689863589 [ W/m² ] / [ Sr ]
785578475970861.1250000000 11303881.71623217418611422 [ W/m² ] / [ Sr ]
784817555433388.2500000000 11300633.30535845255255933 [ W/m² ] / [ Sr ]
784058107542630.0000000000 11297377.26085133736645333 [ W/m² ] / [ Sr ]
783279662434028.3750000000 11294025.28191414741747469 [ W/m² ] / [ Sr ]
782523186552165.1250000000 11290753.80089155417433330 [ W/m² ] / [ Sr ]
781747784818378.6250000000 11287385.99389147540547857 [ W/m² ] / [ Sr ]
780994263533580.0000000000 11284099.12645005742571672 [ W/m² ] / [ Sr ]
780242193477864.8750000000 11280804.68699453870749938 [ W/m² ] / [ Sr ]
779471303398247.6250000000 11277413.33989331883819831 [ W/m² ] / [ Sr ]
778722162190243.6250000000 11274103.58983396188475264 [ W/m² ] / [ Sr ]
777954271330703.7500000000 11270696.54467161541408362 [ W/m² ] / [ Sr ]
777208041894589.5000000000 11267371.53543821023802021 [ W/m² ] / [ Sr ]
776463242683242.6250000000 11264039.01744982769040346 [ W/m² ] / [ Sr ]
775699798178431.0000000000 11260608.62884623204720284 [ W/m² ] / [ Sr ]
774957885485330.2500000000 11257260.92945294162562952 [ W/m² ] / [ Sr ]
774217390630649.2500000000 11253905.75995265148874771 [ W/m² ] / [ Sr ]
773458353973168.2500000000 11250452.14805663207412483 [ W/m² ] / [ Sr ]
772720720674279.0000000000 11247081.87605601832334479 [ W/m² ] / [ Sr ]
771964614394232.0000000000 11243612.78087317599667005 [ W/m² ] / [ Sr ]
771229826095904.5000000000 11240227.45983192032448143 [ W/m² ] / [ Sr ]
770496435272045.0000000000 11236834.73443966973910882 [ W/m² ] / [ Sr ]
769744673530695.5000000000 11233342.62038672698138783 [ W/m² ] / [ Sr ]
769014103221834.6250000000 11229934.92669623747614526 [ W/m² ] / [ Sr ]
768284918377284.0000000000 11226519.86875244027985119 [ W/m² ] / [ Sr ]
767537463836759.7500000000 11223004.86048515976616026 [ W/m² ] / [ Sr ]
766811075301821.1250000000 11219574.91605175007399228 [ W/m² ] / [ Sr ]
766086060358265.3750000000 11216137.64798238225827907 [ W/m² ] / [ Sr ]
765342876107324.2500000000 11212599.87177207710543033 [ W/m² ] / [ Sr ]
764620633544174.6250000000 11209147.80006227356130538 [ W/m² ] / [ Sr ]
763899752834756.0000000000 11205688.44584089206886481 [ W/m² ] / [ Sr ]
763160802382710.1250000000 11202128.02953516363616236 [ W/m² ] / [ Sr ]
762442670396744.6250000000 11198653.95553754757264164 [ W/m² ] / [ Sr ]
761725888660212.8750000000 11195172.64064721070728302 [ W/m² ] / [ Sr ]
761010453368533.2500000000 11191684.09871976694140668 [ W/m² ] / [ Sr ]
760277079529316.2500000000 11188093.76381820074532293 [ W/m² ] / [ Sr ]
759564361904279.2500000000 11184590.61521362063089792 [ W/m² ] / [ Sr ]
758852979294284.3750000000 11181080.28182929394498030 [ W/m² ] / [ Sr ]
758123755816305.8750000000 11177467.61066142712758885 [ W/m² ] / [ Sr ]
757415067835577.6250000000 11173942.75673136272235250 [ W/m² ] / [ Sr ]
756707703569084.7500000000 11170410.76074443843770052 [ W/m² ] / [ Sr ]
756001659311562.2500000000 11166871.63691466285560299 [ W/m² ] / [ Sr ]
755277902904794.2500000000 11163229.45665730136254221 [ W/m² ] / [ Sr ]
754574523030455.6250000000 11159675.92830647015910033 [ W/m² ] / [ Sr ]
753872452033092.7500000000 11156115.31543596130929699 [ W/m² ] / [ Sr ]
753171686262687.1250000000 11152547.63245452675202800 [ W/m² ] / [ Sr ]
752453335675919.8750000000 11148876.18147270592408372 [ W/m² ] / [ Sr ]
751755204493593.1250000000 11145294.21158458104189757 [ W/m² ] / [ Sr ]
751058367571901.0000000000 11141705.21548745581950486 [ W/m² ] / [ Sr ]
750362821315045.1250000000 11138109.20777774282143040 [ W/m² ] / [ Sr ]
749649816208647.0000000000 11134408.72762095628272663 [ W/m² ] / [ Sr ]
748956875187368.8750000000 11130798.55215080978188681 [ W/m² ] / [ Sr ]
748265214027205.7500000000 11127181.40952742849855085 [ W/m² ] / [ Sr ]
747574829185576.7500000000 11123557.31452787940174812 [ W/m² ] / [ Sr ]
746867110114598.8750000000 11119828.04981275395392853 [ W/m² ] / [ Sr ]
746179301590462.2500000000 11116189.90767371114665873 [ W/m² ] / [ Sr ]
745492758740737.0000000000 11112544.85815417557526227 [ W/m² ] / [ Sr ]
744807478075078.8750000000 11108892.91620493399273776 [ W/m² ] / [ Sr ]
744123456115965.0000000000 11105234.09681884222755832 [ W/m² ] / [ Sr ]
743422253632891.8750000000 11101469.24744939719231172 [ W/m² ] / [ Sr ]
742740772489656.3750000000 11097796.53348109399966328 [ W/m² ] / [ Sr ]
742060539603960.3750000000 11094116.98771185133884629 [ W/m² ] / [ Sr ]
741381551549323.6250000000 11090430.62529969592914356 [ W/m² ] / [ Sr ]
740703804911795.2500000000 11086737.46144261788108594 [ W/m² ] / [ Sr ]
740009029423380.7500000000 11082937.41868690083092627 [ W/m² ] / [ Sr ]
739333788749414.2500000000 11079230.51490598372815423 [ W/m² ] / [ Sr ]
738659779234218.7500000000 11075516.85592421166605759 [ W/m² ] / [ Sr ]
737986997513723.7500000000 11071796.45709631429872460 [ W/m² ] / [ Sr ]
737315440236104.2500000000 11068069.33381491072654075 [ W/m² ] / [ Sr ]
736645104061724.5000000000 11064335.50151009679218106 [ W/m² ] / [ Sr ]
735957918252117.3750000000 11060493.78760264725631464 [ W/m² ] / [ Sr ]
735290047091141.0000000000 11056746.40341677790712181 [ W/m² ] / [ Sr ]
734623386997966.1250000000 11052992.35713907336562140 [ W/m² ] / [ Sr ]
733957934681486.5000000000 11049231.66434643212989268 [ W/m² ] / [ Sr ]
733293686862510.1250000000 11045464.34065119163760284 [ W/m² ] / [ Sr ]
732630640273704.7500000000 11041690.40170072284873761 [ W/m² ] / [ Sr ]
731968791659545.3750000000 11037909.86317703581783240 [ W/m² ] / [ Sr ]
731290298816928.8750000000 11034020.29490939507903755 [ W/m² ] / [ Sr ]
730630868590368.5000000000 11030226.42712434705432014 [ W/m² ] / [ Sr ]
729972626555309.3750000000 11026426.00744297622795269 [ W/m² ] / [ Sr ]
729315569503235.5000000000 11022619.05168274219308393 [ W/m² ] / [ Sr ]
728659694237172.7500000000 11018805.57569374762652841 [ W/m² ] / [ Sr ]
728004997571636.7500000000 11014985.59535834409409182 [ W/m² ] / [ Sr ]
727351476332581.2500000000 11011159.12659074044557639 [ W/m² ] / [ Sr ]
726699127357347.1250000000 11007326.18533661458161776 [ W/m² ] / [ Sr ]
726030364235203.0000000000 11003382.93060739061912968 [ W/m² ] / [ Sr ]
725380381814222.5000000000 10999536.91849600495596814 [ W/m² ] / [ Sr ]
724731562152492.3750000000 10995684.48235393115263402 [ W/m² ] / [ Sr ]
724083902132695.7500000000 10991825.63824965179410562 [ W/m² ] / [ Sr ]
723437398648648.6250000000 10987960.40228117541781088 [ W/m² ] / [ Sr ]
722792048605251.1250000000 10984088.79057566010766614 [ W/m² ] / [ Sr ]
722147848918437.1250000000 10980210.81928902716264012 [ W/m² ] / [ Sr ]
721504796515126.0000000000 10976326.50460558727150458 [ W/m² ] / [ Sr ]
720862888333173.0000000000 10972435.86273765822602249 [ W/m² ] / [ Sr ]
720222121321321.3750000000 10968538.90992519298735907 [ W/m² ] / [ Sr ]
719582492439153.1250000000 10964635.66243539923212622 [ W/m² ] / [ Sr ]
718943998657042.1250000000 10960726.13656237315517826 [ W/m² ] / [ Sr ]
718306636956105.0000000000 10956810.34862671938618224 [ W/m² ] / [ Sr ]
717653224493704.2500000000 10952782.22753647176225831 [ W/m² ] / [ Sr ]
717018148334170.3750000000 10948853.79640841514462645 [ W/m² ] / [ Sr ]
716384195182565.5000000000 10944919.15277845862062590 [ W/m² ] / [ Sr ]
715751362062791.0000000000 10940978.31307023260637247 [ W/m² ] / [ Sr ]
715119646009255.2500000000 10937031.29373203140022333 [ W/m² ] / [ Sr ]
714489044066827.1250000000 10933078.11123644831288499 [ W/m² ] / [ Sr ]
713859553290789.6250000000 10929118.78208001142490761 [ W/m² ] / [ Sr ]
713231170746794.1250000000 10925153.32278282312659459 [ W/m² ] / [ Sr ]
712603893510815.2500000000 10921181.74988820350794843 [ W/m² ] / [ Sr ]
711977718669104.8750000000 10917204.07996232812238631 [ W/m² ] / [ Sr ]
711352643318147.2500000000 10913220.32959387274024330 [ W/m² ] / [ Sr ]
710728664564614.3750000000 10909230.51539365962918625 [ W/m² ] / [ Sr ]
710105779525321.0000000000 10905234.65399430135896716 [ W/m² ] / [ Sr ]
709483985327180.2500000000 10901232.76204984849883797 [ W/m² ] / [ Sr ]
708863279107159.7500000000 10897224.85623544046763623 [ W/m² ] / [ Sr ]
708243658012237.5000000000 10893210.95324695472052374 [ W/m² ] / [ Sr ]
707625119199358.0000000000 10889191.06980065746739336 [ W/m² ] / [ Sr ]
707007659835389.0000000000 10885165.22263285838562203 [ W/m² ] / [ Sr ]
706391277097078.2500000000 10881133.42849956530150096 [ W/m² ] / [ Sr ]
705775968171010.2500000000 10877095.70417613881754451 [ W/m² ] / [ Sr ]
705161730253563.5000000000 10873052.06645695015972571 [ W/m² ] / [ Sr ]
704548560550868.3750000000 10869002.53215504312249284 [ W/m² ] / [ Sr ]
703936456278764.0000000000 10864947.11810178939787817 [ W/m² ] / [ Sr ]
703325414662756.6250000000 10860885.84114655376097829 [ W/m² ] / [ Sr ]
702715432937977.6250000000 10856818.71815635678936924 [ W/m² ] / [ Sr ]
702106508349141.6250000000 10852745.76601553838827410 [ W/m² ] / [ Sr ]
701498638150505.3750000000 10848667.00162542631787926 [ W/m² ] / [ Sr ]
700908206303189.0000000000 10844692.91146224803023600 [ W/m² ] / [ Sr ]
700302408372071.2500000000 10840602.72929390848067425 [ W/m² ] / [ Sr ]
699697656724081.6250000000 10836506.78522053294969990 [ W/m² ] / [ Sr ]
699093948650980.6250000000 10832405.09620766314902716 [ W/m² ] / [ Sr ]
698491281453867.6250000000 10828297.67923618889377719 [ W/m² ] / [ Sr ]
697889652443140.8750000000 10824184.55130202434490496 [ W/m² ] / [ Sr ]
697289058938456.5000000000 10820065.72941577742911449 [ W/m² ] / [ Sr ]
696689498268690.0000000000 10815941.23060243637986946 [ W/m² ] / [ Sr ]
696090967771895.6250000000 10811811.07190104178608265 [ W/m² ] / [ Sr ]
695493464795267.3750000000 10807675.27036436980676152 [ W/m² ] / [ Sr ]
694896986695099.8750000000 10803533.84305861460308186 [ W/m² ] / [ Sr ]
694301530836749.3750000000 10799386.80706307169146451 [ W/m² ] / [ Sr ]
693707094594594.6250000000 10795234.17946982046564953 [ W/m² ] / [ Sr ]
693129700360677.0000000000 10791188.43437061996234890 [ W/m² ] / [ Sr ]
692537268128161.8750000000 10787024.82488197402062271 [ W/m² ] / [ Sr ]
691945847758851.5000000000 10782855.67468235866400288 [ W/m² ] / [ Sr ]
691355436662592.5000000000 10778681.00091156563000605 [ W/m² ] / [ Sr ]
690766032258064.5000000000 10774500.82072062809049665 [ W/m² ] / [ Sr ]
690177631972742.1250000000 10770315.15127151144895185 [ W/m² ] / [ Sr ]
689590233242857.7500000000 10766124.00973680952031537 [ W/m² ] / [ Sr ]
689003833513364.3750000000 10761927.41329944170539854 [ W/m² ] / [ Sr ]
688418430237898.3750000000 10757725.37915234936046744 [ W/m² ] / [ Sr ]
687849802679882.5000000000 10753631.71061039755402016 [ W/m² ] / [ Sr ]
687266357946860.5000000000 10749418.99846987805081417 [ W/m² ] / [ Sr ]
686683902148518.0000000000 10745200.89979003603460036 [ W/m² ] / [ Sr ]
686102432772628.5000000000 10740977.43180067725040749 [ W/m² ] / [ Sr ]
685521947315466.8750000000 10736748.61174014408860162 [ W/m² ] / [ Sr ]
684942443281774.7500000000 10732514.45685503154092779 [ W/m² ] / [ Sr ]
684363918184723.5000000000 10728274.98439988599890038 [ W/m² ] / [ Sr ]
683801966151179.2500000000 10724145.00476574385372810 [ W/m² ] / [ Sr ]
683225365208869.8750000000 10719895.09152223735543726 [ W/m² ] / [ Sr ]
682649735859367.8750000000 10715639.91205014738786076 [ W/m² ] / [ Sr ]
682075075648988.7500000000 10711379.48363277250306102 [ W/m² ] / [ Sr ]
681501382132302.7500000000 10707113.82355993216875343 [ W/m² ] / [ Sr ]
680944119384000.3750000000 10702958.44657667648834598 [ W/m² ] / [ Sr ]
680372325987790.2500000000 10698682.51532052207435668 [ W/m² ] / [ Sr ]
679801492063492.1250000000 10694401.40384683628442214 [ W/m² ] / [ Sr ]
679231615198133.1250000000 10690115.12946857328519989 [ W/m² ] / [ Sr ]
678662692986824.8750000000 10685823.70950381617529704 [ W/m² ] / [ Sr ]
678110061072155.6250000000 10681643.35147862861404476 [ W/m² ] / [ Sr ]
677543015345673.1250000000 10677341.83021980383483381 [ W/m² ] / [ Sr ]
676976917170987.2500000000 10673035.21488826255547430 [ W/m² ] / [ Sr ]
676411764174996.0000000000 10668723.52281974350447529 [ W/m² ] / [ Sr ]
675847553992515.5000000000 10664406.77135375509388747 [ W/m² ] / [ Sr ]
675299495427310.0000000000 10660201.84920795631214204 [ W/m² ] / [ Sr ]
674737138484391.5000000000 10655875.16655409652508900 [ W/m² ] / [ Sr ]
674175717369794.0000000000 10651543.47607227130503547 [ W/m² ] / [ Sr ]
673615229749466.3750000000 10647206.79511430791298152 [ W/m² ] / [ Sr ]
673055673297112.8750000000 10642865.14103447547486355 [ W/m² ] / [ Sr ]
672512131544708.1250000000 10638636.07214069911891271 [ W/m² ] / [ Sr ]
671954405469012.6250000000 10634284.65713060684995664 [ W/m² ] / [ Sr ]
671397603690764.1250000000 10629928.32060427900988285 [ W/m² ] / [ Sr ]
670841723914162.3750000000 10625567.07992310816100146 [ W/m² ] / [ Sr ]
670301750698714.3750000000 10621319.01999765490294418 [ W/m² ] / [ Sr ]
669747683302801.5000000000 10616948.15447320395213073 [ W/m² ] / [ Sr ]
669194531127927.0000000000 10612572.43641466841147306 [ W/m² ] / [ Sr ]
668657205308352.8750000000 10608310.33994102928385820 [ W/m² ] / [ Sr ]
668105852201818.5000000000 10603925.09889048966780790 [ W/m² ] / [ Sr ]
667555407602039.6250000000 10599535.05693013131736491 [ W/m² ] / [ Sr ]
667005869265340.6250000000 10595140.23142411707670682 [ W/m² ] / [ Sr ]
666472051042639.2500000000 10590859.61013644983959007 [ W/m² ] / [ Sr ]
665924294186898.8750000000 10586455.39774717438746781 [ W/m² ] / [ Sr ]
665377436967329.5000000000 10582046.45343096488042251 [ W/m² ] / [ Sr ]
664846221059167.8750000000 10577752.14446444317019487 [ W/m² ] / [ Sr ]
664301132309601.3750000000 10573333.91509721382963996 [ W/m² ] / [ Sr ]
663756936633751.0000000000 10568911.00541011135643248 [ W/m² ] / [ Sr ]
663213631838594.7500000000 10564483.43275814689686758 [ W/m² ] / [ Sr ]
662685863966931.2500000000 10560171.06510866140923389 [ W/m² ] / [ Sr ]
662144310451453.2500000000 10555734.34344273115637305 [ W/m² ] / [ Sr ]
661603641339130.0000000000 10551293.01039357879637118 [ W/m² ] / [ Sr ]
661078431718450.2500000000 10546967.30375112062503701 [ W/m² ] / [ Sr ]
660539501167761.0000000000 10542516.92343263793293360 [ W/m² ] / [ Sr ]
660001448605332.1250000000 10538061.98328632660849975 [ W/m² ] / [ Sr ]
659478778679689.3750000000 10533723.08678053802593871 [ W/m² ] / [ Sr ]
658942452083699.6250000000 10529259.20105174443538118 [ W/m² ] / [ Sr ]
658406997122965.7500000000 10524790.80701820816398196 [ W/m² ] / [ Sr ]
657886848515438.1250000000 10520438.86968528657540781 [ W/m² ] / [ Sr ]
657353107047318.3750000000 10515961.63168647077070044 [ W/m² ] / [ Sr ]
656820230922594.8750000000 10511479.93686772865433048 [ W/m² ] / [ Sr ]
656302585433131.2500000000 10507115.10763318802405432 [ W/m² ] / [ Sr ]
655771410447108.2500000000 10502624.67038507057831956 [ W/m² ] / [ Sr ]
655255416156670.7500000000 10498251.36776453419764054 [ W/m² ] / [ Sr ]
654725934176330.5000000000 10493752.25541946138996654 [ W/m² ] / [ Sr ]
654197307205516.5000000000 10489248.77180589937153686 [ W/m² ] / [ Sr ]
653683786141031.7500000000 10484862.82475072729975666 [ W/m² ] / [ Sr ]
653156840018301.0000000000 10480350.76741560196619137 [ W/m² ] / [ Sr ]
652630742772553.1250000000 10475834.39016659380537972 [ W/m² ] / [ Sr ]
652119677194814.2500000000 10471435.94722567732757799 [ W/m² ] / [ Sr ]
651595248755678.2500000000 10466911.09751916416589710 [ W/m² ] / [ Sr ]
651085803018786.0000000000 10462504.44377346251637577 [ W/m² ] / [ Sr ]
650563035458530.5000000000 10457971.18874514504814521 [ W/m² ] / [ Sr ]
650041106702226.8750000000 10453433.69910446443211849 [ W/m² ] / [ Sr ]
649534087314483.7500000000 10449014.79621714174573235 [ W/m² ] / [ Sr ]
649013807585729.1250000000 10444469.00230943650799257 [ W/m² ] / [ Sr ]
648508388855239.2500000000 10440042.05219073829949850 [ W/m² ] / [ Sr ]
647989750351237.3750000000 10435488.02100303294083723 [ W/m² ] / [ Sr ]
647471940736901.2500000000 10430929.84031560618800335 [ W/m² ] / [ Sr ]
646968919677154.8750000000 10426490.88725308113049188 [ W/m² ] / [ Sr ]
646452739622641.5000000000 10421924.57010189916623429 [ W/m² ] / [ Sr ]
645951300338281.8750000000 10417477.73299533745479964 [ W/m² ] / [ Sr ]
645436742163279.3750000000 10412903.34619964391394541 [ W/m² ] / [ Sr ]
644936877205059.7500000000 10408448.69002762916590383 [ W/m² ] / [ Sr ]
644423933277444.6250000000 10403866.30033453743160977 [ W/m² ] / [ Sr ]
643925635242820.6250000000 10399403.89000405696055469 [ W/m² ] / [ Sr ]
643414297978280.5000000000 10394813.56408564356391266 [ W/m² ] / [ Sr ]
642903772168729.0000000000 10390219.24113236498549973 [ W/m² ] / [ Sr ]
642407821372704.5000000000 10385745.26887971247924713 [ W/m² ] / [ Sr ]
641898890887290.1250000000 10381143.11001783955214556 [ W/m² ] / [ Sr ]
641404488660676.1250000000 10376661.54598557472586095 [ W/m² ] / [ Sr ]
640897146033307.0000000000 10372051.61768655128156299 [ W/m² ] / [ Sr ]
640404285134471.2500000000 10367562.52650860674680025 [ W/m² ] / [ Sr ]
639898522945571.0000000000 10362944.89515893933725585 [ W/m² ] / [ Sr ]
639407196177963.6250000000 10358448.34138527263611625 [ W/m² ] / [ Sr ]
638903007054109.8750000000 10353823.07328379277276162 [ W/m² ] / [ Sr ]
638413207265912.8750000000 10349319.12137773675007445 [ W/m² ] / [ Sr ]
637910583879479.1250000000 10344686.28273289991149647 [ W/m² ] / [ Sr ]
637422303963259.0000000000 10340174.99706854736386954 [ W/m² ] / [ Sr ]
636921239032059.3750000000 10335534.65399576425894172 [ W/m² ] / [ Sr ]
636434471924424.1250000000 10331016.09885539854811010 [ W/m² ] / [ Sr ]
635934958211361.3750000000 10326368.31737440214333710 [ W/m² ] / [ Sr ]
635449696892619.5000000000 10321842.55694595203747695 [ W/m² ] / [ Sr ]
634951727205337.2500000000 10317187.40297820978400893 [ W/m² ] / [ Sr ]
634467964699159.7500000000 10312654.50135273770243288 [ W/m² ] / [ Sr ]
633971531889697.1250000000 10307992.04071889172125511 [ W/m² ] / [ Sr ]
633489261262784.2500000000 10303452.06188813191956817 [ W/m² ] / [ Sr ]
633007723817567.6250000000 10298908.61645779165545413 [ W/m² ] / [ Sr ]
632513572588982.3750000000 10294235.36815938351778375 [ W/m² ] / [ Sr ]
